"id","especie","ultima_modificacion","altura","circ_tronco_cm","diametro_tronco","long","lat","seccion","nombre_seccion","area_seccion","inclinacion_peligrosa","prediction_prob","prediction_class"
30882,"Paraiso","17/02/2011 09:32","Medio (4 - 8 mts)",42,"Mediano",-68.854018077,-32.8657139484,6,"Residencial Norte",2694682.37982,0,0.732500444632024,1
12509,"Morera","26/01/2011 10:06","Alto (> 8 mts)",210,"Grande",-68.8486026581,-32.8686351576,6,"Residencial Norte",2694682.37982,0,0.41269674221985,0
33100,"Morera","28/06/2011 09:08","Alto (> 8 mts)",118,"Grande",-68.8527162438,-32.8910500907,5,"Residencial Sur",2423808.92355,0,0.530890648718923,1
44500,"Pltano","17/10/2011 09:00","Alto (> 8 mts)",200,"Grande",-68.8353996874,-32.8836891411,3,"Parque O'Higgins",1531146.02653,0,0.658122667577118,1
40381,"Pltano","11/04/2011 09:10","Alto (> 8 mts)",172,"Grande",-68.8438478919,-32.8817547528,1,"Parque Central",1655357.93265,0,0.496712436666712,0
42599,"Fresno europeo","23/09/2011 10:11","Medio (4 - 8 mts)",50,"Mediano",-68.8267716985,-32.876608128,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.658922899980098,1
9395,"Acer","06/04/2011 12:49","Medio (4 - 8 mts)",166,"Grande",-68.8437664713,-32.8658898399,4,"Cuarta Oeste",1173332.70145,0,0.832130612572655,1
24893,"Morera","17/02/2011 08:59","Alto (> 8 mts)",140,"Grande",-68.8386792671,-32.8972573772,2,"Barrio Civico",2366816.36021,0,0.932849699864164,1
43135,"Paraiso","29/11/2010 12:10","Alto (> 8 mts)",170,"Grande",-68.8291239549,-32.8792157235,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.207956220023334,0
30316,"Pltano","11/03/2011 08:11","Alto (> 8 mts)",210,"Grande",-68.8421237,-32.8911138015,2,"Barrio Civico",2366816.36021,0,0.632852358743548,1
23425,"Paraiso","27/01/2011 14:57","Alto (> 8 mts)",116,"Grande",-68.8501887261,-32.9029555001,2,"Barrio Civico",2366816.36021,1,0.0569686628878117,0
4787,"Jacarand","03/08/2011 09:55","Alto (> 8 mts)",130,"Grande",-68.8384611631,-32.8668534591,4,"Cuarta Oeste",1173332.70145,0,0.62731090025045,1
16325,"Morera","05/08/2011 14:18","Alto (> 8 mts)",190,"Grande",-68.8423932903,-32.8654396631,4,"Cuarta Oeste",1173332.70145,0,0.148587023606524,0
19381,"Acer","04/07/2011 10:59","Muy bajo (1 - 2 mts)",200,"Grande",-68.8348070608,-32.8727171897,4,"Cuarta Oeste",1173332.70145,0,0.657047228654847,1
41134,"Pltano","27/04/2011 08:53","Alto (> 8 mts)",158,"Grande",-68.8395718224,-32.8836887915,1,"Parque Central",1655357.93265,0,0.675950038945302,1
24637,"Pltano","17/01/2011 12:02","Alto (> 8 mts)",250,"Grande",-68.8418679648,-32.899726942,2,"Barrio Civico",2366816.36021,0,0.745098437648267,1
9224,"Fresno europeo","28/02/2011 10:51","Medio (4 - 8 mts)",60,"Mediano",-68.849548967,-32.8650496056,6,"Residencial Norte",2694682.37982,0,0.567773909540847,1
29349,"Pltano","25/04/2011 08:49","Alto (> 8 mts)",200,"Grande",-68.8431262736,-32.8876266194,1,"Parque Central",1655357.93265,0,0.837531720288098,1
40944,"Pltano","18/04/2011 15:41","Alto (> 8 mts)",98,"Grande",-68.8408684121,-32.8856763449,1,"Parque Central",1655357.93265,0,0.475870058406144,0
8942,"Paraiso","20/01/2011 11:42","Alto (> 8 mts)",120,"Grande",-68.8476948465,-32.8676790816,6,"Residencial Norte",2694682.37982,0,0.730432514799759,1
7314,"Morera","22/06/2011 10:28","Bajo (2 - 4 mts)",45,"Mediano",-68.8611776296,-32.9005913802,5,"Residencial Sur",2423808.92355,0,0.430851253680885,0
7290,"Paraiso","11/05/2011 10:08","Alto (> 8 mts)",108,"Grande",-68.853271019,-32.9012261361,2,"Barrio Civico",2366816.36021,0,0.0853585228323936,0
47789,"Pltano","23/09/2011 12:47","Alto (> 8 mts)",165,"Grande",-68.827630029,-32.8737072137,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.859070482198149,1
3364,"Caducifolio","04/10/2011 09:52","Muy bajo (1 - 2 mts)",4,"Chico",-68.8352083699,-32.8797634923,1,"Parque Central",1655357.93265,0,0.945850881980732,1
47401,"Morera","23/09/2011 15:00","Alto (> 8 mts)",160,"Grande",-68.8262945701,-32.874697139,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.725751270074397,1
29736,"Pltano","15/03/2011 09:38","Alto (> 8 mts)",220,"Grande",-68.8411340912,-32.8926587791,2,"Barrio Civico",2366816.36021,0,0.288528432138264,0
24709,"Pltano","17/02/2011 11:43","Alto (> 8 mts)",210,"Grande",-68.8413018148,-32.8983387941,2,"Barrio Civico",2366816.36021,0,0.981052240356803,1
14771,"Aguaribay","06/12/2011 16:55","Bajo (2 - 4 mts)",22,"Mediano",-68.8792250275,-32.868994252,8,"Aeroparque",2203364.73622,0,0.969805144704878,1
37644,"Morera","29/02/2012 08:48","Alto (> 8 mts)",180,"Grande",-68.8527352036,-32.8720125301,6,"Residencial Norte",2694682.37982,0,0.649964785203338,1
6219,"Pltano","04/04/2011 15:38","Alto (> 8 mts)",186,"Grande",-68.8393197893,-32.8883360979,3,"Parque O'Higgins",1531146.02653,0,0.123775615356863,0
6568,"Morera","19/05/2011 11:09","Alto (> 8 mts)",62,"Grande",-68.8565985042,-32.8911001662,5,"Residencial Sur",2423808.92355,0,0.680288094095886,1
13279,"Morera","23/02/2011 11:31","Medio (4 - 8 mts)",74,"Grande",-68.8483256816,-32.864742269,6,"Residencial Norte",2694682.37982,0,0.240912742679939,0
1813,"Morera","24/11/2011 13:07","Medio (4 - 8 mts)",28,"Mediano",-68.8707249918,-32.8798923219,7,"Residencial Parque",1786336.08966,0,0.169966665096581,0
45460,"Morera","16/09/2011 11:27","Alto (> 8 mts)",125,"Grande",-68.8228189555,-32.8712930597,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.458240060601383,0
45953,"Caducifolio","24/08/2011 13:48","Muy bajo (1 - 2 mts)",15,"Chico",-68.8190467374,-32.8699125768,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.304790613939986,0
7984,"Pltano","18/02/2011 13:59","Alto (> 8 mts)",210,"Grande",-68.8407202772,-32.8882134722,3,"Parque O'Higgins",1531146.02653,0,0.949169189669192,1
22070,"Pltano","10/06/2011 12:10","Alto (> 8 mts)",205,"Grande",-68.8538201242,-32.897312242,5,"Residencial Sur",2423808.92355,0,0.175956175895408,0
27582,"Morera","28/10/2011 11:58","Medio (4 - 8 mts)",100,"Grande",-68.8388285464,-32.8919642841,3,"Parque O'Higgins",1531146.02653,1,0.770371516933665,1
33139,"Caducifolio","28/06/2011 09:40","Medio (4 - 8 mts)",50,"Mediano",-68.8537990665,-32.8913026096,5,"Residencial Sur",2423808.92355,0,0.359199217753485,0
47058,"Morera","09/09/2011 16:07","Alto (> 8 mts)",145,"Grande",-68.83083839,-32.8719463928,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.0696008019149303,0
15396,"Acacia SP","16/11/2011 12:19","Medio (4 - 8 mts)",118,"Grande",-68.8609685478,-32.8707749219,7,"Residencial Parque",1786336.08966,0,0.778125393204391,1
6285,"Jacarand","29/06/2011 10:26","Bajo (2 - 4 mts)",16,"Chico",-68.8602428133,-32.8895984019,5,"Residencial Sur",2423808.92355,0,0.0673422026447952,0
6982,"Olmo comun","30/05/2011 10:26","Alto (> 8 mts)",98,"Grande",-68.8620571223,-32.8966040318,5,"Residencial Sur",2423808.92355,0,0.388150291051716,0
39326,"Morera","30/12/2010 10:09","Alto (> 8 mts)",85,"Grande",-68.8562631989,-32.8712539823,6,"Residencial Norte",2694682.37982,0,0.423544647870585,0
20189,"Morera","12/05/2011 10:54","Alto (> 8 mts)",114,"Grande",-68.8600852781,-32.8914546882,5,"Residencial Sur",2423808.92355,1,0.631193608976901,1
40227,"Paraiso sombrilla","14/04/2011 12:22","Medio (4 - 8 mts)",75,"Grande",-68.8455523871,-32.8814371939,1,"Parque Central",1655357.93265,0,0.559278213651851,1
43388,"Fresno europeo","25/10/2011 12:39","Medio (4 - 8 mts)",130,"Grande",-68.8330125906,-32.8811504176,3,"Parque O'Higgins",1531146.02653,0,0.503529680892825,1
31299,"Morera","25/02/2011 12:49","Medio (4 - 8 mts)",80,"Grande",-68.8484635413,-32.865057868,6,"Residencial Norte",2694682.37982,0,0.0571270051877946,0
22561,"Paraiso","16/06/2011 11:11","Alto (> 8 mts)",120,"Grande",-68.8622984137,-32.9003523741,5,"Residencial Sur",2423808.92355,0,0.382328590378165,0
16624,"Morera","26/07/2011 15:08","Alto (> 8 mts)",175,"Grande",-68.8400253652,-32.8655935526,4,"Cuarta Oeste",1173332.70145,0,0.454961210722104,0
30425,"Pltano","21/02/2011 12:19","Muy bajo (1 - 2 mts)",8,"Chico",-68.8416799705,-32.888800079,3,"Parque O'Higgins",1531146.02653,0,0.46068543381989,0
16754,"Morera","15/08/2011 10:41","Alto (> 8 mts)",170,"Grande",-68.8382283314,-32.8629630709,4,"Cuarta Oeste",1173332.70145,0,0.740813213400543,1
16441,"Paraiso","12/08/2011 09:50","Alto (> 8 mts)",114,"Grande",-68.8417063626,-32.8630517381,4,"Cuarta Oeste",1173332.70145,0,0.968262895243242,1
9245,"Prunas","01/03/2011 12:51","Medio (4 - 8 mts)",60,"Mediano",-68.8494589021,-32.8659195438,6,"Residencial Norte",2694682.37982,0,0.248224732233211,0
44903,"Morera","23/08/2011 13:35","Alto (> 8 mts)",147,"Grande",-68.8254083936,-32.8672445771,4,"Cuarta Este Área Fundacional",1822015.85685,1,0.722137895179912,1
11296,"Fresno europeo","10/01/2011 09:50","Bajo (2 - 4 mts)",20,"Chico",-68.8466225038,-32.9032747846,2,"Barrio Civico",2366816.36021,0,0.418223533313721,0
27891,"Fresno europeo","04/11/2011 10:39","Bajo (2 - 4 mts)",35,"Mediano",-68.8390135406,-32.8930541575,2,"Barrio Civico",2366816.36021,0,0.803859563078731,1
28632,"Morera","23/02/2011 11:47","Alto (> 8 mts)",180,"Grande",-68.8475562011,-32.8907708388,2,"Barrio Civico",2366816.36021,0,0.895599304931238,1
22800,"Morera","14/06/2011 12:41","Alto (> 8 mts)",78,"Grande",-68.8599807436,-32.9017505398,5,"Residencial Sur",2423808.92355,0,0.805273661622778,1
29227,"Pltano","25/02/2011 17:44","Alto (> 8 mts)",280,"Grande",-68.8456500763,-32.8872976206,1,"Parque Central",1655357.93265,0,0.458698483416811,0
3238,"Morera","28/09/2011 08:45","Alto (> 8 mts)",75,"Grande",-68.8338831188,-32.8737592123,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.770900760078803,1
18259,"Ligustro","08/08/2011 09:45","Bajo (2 - 4 mts)",30,"Mediano",-68.8391012085,-32.8689812067,4,"Cuarta Oeste",1173332.70145,0,0.938469270942733,1
31063,"Fresno europeo","16/02/2011 12:32","Medio (4 - 8 mts)",50,"Mediano",-68.8551994762,-32.8652994604,6,"Residencial Norte",2694682.37982,0,0.457804442383349,0
19478,"Morera","11/07/2011 12:49","Alto (> 8 mts)",158,"Grande",-68.839552665,-32.8713621693,4,"Cuarta Oeste",1173332.70145,0,0.729679323267192,1
20462,"Fresno americano","17/05/2011 09:26","Alto (> 8 mts)",100,"Grande",-68.8604092551,-32.8928569803,5,"Residencial Sur",2423808.92355,1,0.300337571883574,0
28791,"Morera","18/04/2011 10:46","Alto (> 8 mts)",125,"Grande",-68.8476451597,-32.8860690707,1,"Parque Central",1655357.93265,0,0.122734413249418,0
26329,"Pltano","20/10/2011 11:43","Alto (> 8 mts)",180,"Grande",-68.8324385204,-32.8900180779,3,"Parque O'Higgins",1531146.02653,0,0.595624962355942,1
6012,"Fresno europeo","02/05/2011 12:06","Medio (4 - 8 mts)",85,"Grande",-68.845954975,-32.8795213386,1,"Parque Central",1655357.93265,0,0.562422296963632,1
20782,"Morera","31/05/2011 10:50","Medio (4 - 8 mts)",68,"Grande",-68.8608695061,-32.8962160737,5,"Residencial Sur",2423808.92355,0,0.212707895087078,0
23490,"Morera","24/01/2011 16:36","Alto (> 8 mts)",210,"Grande",-68.8489310164,-32.9033060967,2,"Barrio Civico",2366816.36021,1,0.673468606546521,1
8680,"Morera","02/02/2011 12:47","Alto (> 8 mts)",135,"Grande",-68.8404592678,-32.9028113628,2,"Barrio Civico",2366816.36021,0,0.513992870459333,1
36593,"Fresno europeo","07/06/2011 12:57","Medio (4 - 8 mts)",110,"Grande",-68.8573589286,-32.8835549131,5,"Residencial Sur",2423808.92355,0,0.587585155619308,1
21791,"Fresno europeo","13/05/2011 10:58","Medio (4 - 8 mts)",35,"Mediano",-68.8566012444,-32.8932118468,5,"Residencial Sur",2423808.92355,0,0.213202191982418,0
41712,"Morera","28/04/2011 09:19","Medio (4 - 8 mts)",54,"Mediano",-68.8383698735,-32.8784047673,1,"Parque Central",1655357.93265,0,0.479039402445778,0
32938,"Morera","18/05/2011 12:32","Bajo (2 - 4 mts)",24,"Mediano",-68.8496782157,-32.8875330637,5,"Residencial Sur",2423808.92355,0,0.453146648593247,0
9020,"Morera","10/01/2011 09:44","Alto (> 8 mts)",145,"Grande",-68.8448688086,-32.8684065301,4,"Cuarta Oeste",1173332.70145,0,0.134212624980137,0
17726,"Paraiso","18/07/2011 09:40","Bajo (2 - 4 mts)",25,"Mediano",-68.842396073,-32.8672490978,4,"Cuarta Oeste",1173332.70145,0,0.385605779010803,0
28969,"Caducifolio","26/04/2011 09:59","Muy bajo (1 - 2 mts)",15,"Chico",-68.8450246108,-32.8851638025,1,"Parque Central",1655357.93265,0,0.0894310541916639,0
21802,"Morera","13/05/2011 10:41","Alto (> 8 mts)",180,"Grande",-68.8570604757,-32.8938126735,5,"Residencial Sur",2423808.92355,0,0.126214366406202,0
5871,"Morera","28/04/2011 12:50","Alto (> 8 mts)",185,"Grande",-68.8434037746,-32.8859707457,1,"Parque Central",1655357.93265,0,0.109532207250595,0
12470,"Morera","25/01/2011 10:28","Alto (> 8 mts)",105,"Grande",-68.8492024222,-32.8663841714,6,"Residencial Norte",2694682.37982,0,0.872682265006006,1
39459,"Paraiso","11/11/2010 11:36","Medio (4 - 8 mts)",107,"Grande",-68.8556385923,-32.8704574564,6,"Residencial Norte",2694682.37982,0,0.916857463074848,1
33459,"Fresno europeo","15/06/2011 10:55","Medio (4 - 8 mts)",85,"Grande",-68.857433691,-32.8891012851,5,"Residencial Sur",2423808.92355,0,0.880422078073025,1
8862,"Fresno europeo","14/05/2010 12:33","Bajo (2 - 4 mts)",117,"Grande",-68.8515540164,-32.8679008089,6,"Residencial Norte",2694682.37982,0,0.104452187893912,0
35558,"Aguaribay","16/06/2011 09:33","Medio (4 - 8 mts)",170,"Grande",-68.8563286364,-32.8836047471,5,"Residencial Sur",2423808.92355,1,0.931524126790464,1
13592,"Paraiso","01/03/2011 11:41","Alto (> 8 mts)",110,"Grande",-68.8512433062,-32.8654580519,6,"Residencial Norte",2694682.37982,0,0.955255263717845,1
13631,"Morera","25/02/2011 10:16","Alto (> 8 mts)",110,"Grande",-68.8519482814,-32.8660175145,6,"Residencial Norte",2694682.37982,0,0.771886955015361,1
13567,"Fresno europeo","28/01/2011 09:19","Alto (> 8 mts)",150,"Grande",-68.850602899,-32.8634135278,6,"Residencial Norte",2694682.37982,0,0.788573232246563,1
19233,"Paraiso","05/07/2011 12:17","Medio (4 - 8 mts)",36,"Mediano",-68.839695565,-32.8727050651,4,"Cuarta Oeste",1173332.70145,0,0.764921663096175,1
39702,"Morera","19/10/2010 12:40","Alto (> 8 mts)",200,"Grande",-68.8455378944,-32.8701908277,6,"Residencial Norte",2694682.37982,0,0.379331595497206,0
47428,"Caducifolio","26/09/2011 09:32","Muy bajo (1 - 2 mts)",2,"Chico",-68.8276117686,-32.8743086181,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.426185784861445,0
34367,"Morera","23/03/2011 12:35","Alto (> 8 mts)",140,"Grande",-68.8514348865,-32.875769538,6,"Residencial Norte",2694682.37982,0,0.594286938197911,1
45753,"Morera","24/08/2011 11:00","Alto (> 8 mts)",180,"Grande",-68.8210250483,-32.8701746598,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.353328983532265,0
17574,"Morera","28/07/2011 09:37","Medio (4 - 8 mts)",50,"Mediano",-68.8407753183,-32.8663008069,4,"Cuarta Oeste",1173332.70145,0,0.880533674964681,1
7977,"Jacarand","18/02/2011 12:15","Medio (4 - 8 mts)",48,"Mediano",-68.8412791952,-32.8890866417,3,"Parque O'Higgins",1531146.02653,1,0.197446952573955,0
44805,"Morera","26/08/2011 10:43","Alto (> 8 mts)",195,"Grande",-68.8233697482,-32.8701351674,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.61960486182943,1
32382,"Morera","06/05/2011 09:09","Alto (> 8 mts)",120,"Grande",-68.8529363921,-32.8923888476,5,"Residencial Sur",2423808.92355,0,0.955648304661736,1
31168,"Morera","07/02/2011 12:31","Medio (4 - 8 mts)",90,"Grande",-68.8549723825,-32.8637236831,6,"Residencial Norte",2694682.37982,0,0.616015917854384,1
11410,"Morera","28/01/2011 13:55","Alto (> 8 mts)",88,"Grande",-68.8513676189,-32.9004745095,2,"Barrio Civico",2366816.36021,0,0.931655900552869,1
45374,"Paraiso","15/09/2011 16:50","Alto (> 8 mts)",110,"Grande",-68.8234020947,-32.8725040475,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.405973432119936,0
10803,"Morera","01/04/2011 12:06","Medio (4 - 8 mts)",30,"Mediano",-68.858038473,-32.8772464374,7,"Residencial Parque",1786336.08966,0,0.857650846941397,1
18143,"Ailanthus","27/07/2011 09:56","Alto (> 8 mts)",180,"Grande",-68.8413895359,-32.8685988349,4,"Cuarta Oeste",1173332.70145,0,0.446593199623749,0
44411,"Fresno europeo","18/10/2011 11:05","Bajo (2 - 4 mts)",33,"Mediano",-68.8373941979,-32.8858664513,3,"Parque O'Higgins",1531146.02653,0,0.133884734008461,0
31336,"Acer","25/02/2011 10:35","Alto (> 8 mts)",120,"Grande",-68.8485894867,-32.8662254577,6,"Residencial Norte",2694682.37982,0,0.951043355511501,1
33547,"Morera","30/05/2011 10:49","Alto (> 8 mts)",130,"Grande",-68.8546881515,-32.8879249337,5,"Residencial Sur",2423808.92355,1,0.215191455790773,0
21663,"Morera","08/06/2011 09:11","Alto (> 8 mts)",125,"Grande",-68.8553542063,-32.8961880848,5,"Residencial Sur",2423808.92355,1,0.0621010665781796,0
25658,"Olmo comun","07/02/2011 10:11","Medio (4 - 8 mts)",100,"Grande",-68.8413528076,-32.9014748773,2,"Barrio Civico",2366816.36021,0,0.889123741537333,1
3889,"Morera","01/09/2011 09:22","Alto (> 8 mts)",180,"Grande",-68.8247313373,-32.8702144172,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.349880226422101,0
9493,"Acer","02/02/2011 08:32","Bajo (2 - 4 mts)",24,"Mediano",-68.8521444682,-32.8634426886,6,"Residencial Norte",2694682.37982,0,0.118381743552163,0
33700,"Morera","10/05/2011 14:00","Alto (> 8 mts)",192,"Grande",-68.8571126034,-32.8862659086,5,"Residencial Sur",2423808.92355,0,0.0309013421647251,0
10258,"Morera","09/12/2010 13:09","Muy bajo (1 - 2 mts)",3,"Chico",-68.8484504464,-32.8708243742,6,"Residencial Norte",2694682.37982,0,0.254567791242152,0
28926,"Pltano","28/02/2011 12:44","Alto (> 8 mts)",185,"Grande",-68.8471376025,-32.887021364,1,"Parque Central",1655357.93265,0,0.812739292392507,1
28401,"Olmo bola","14/03/2011 09:50","Alto (> 8 mts)",370,"Grande",-68.8494112593,-32.8883245552,5,"Residencial Sur",2423808.92355,0,0.68768398091197,1
42493,"Morera","30/09/2011 09:12","Alto (> 8 mts)",150,"Grande",-68.8308601176,-32.8754024381,4,"Cuarta Este Área Fundacional",1822015.85685,0,0.1007363460958,0
29428,"Fresno europeo","09/03/2011 18:06","Alto (> 8 mts)",172,"Grande",-68.8464732512,-32.8922458054,2,"Barrio Civico",2366816.36021,0,0.170594490133226,0
29479,"Morera","16/03/2011 12:31","Alto (> 8 mts)",204,"Grande",-68.8453134868,-32.8932244397,2,"Barrio Civico",2366816.36021,0,0.0552856882568449,0
2502,"Paraiso","20/10/2011 12:18","Alto (> 8 mts)",142,"Grande",-68.8368749269,-32.8882684384,3,"Parque O'Higgins",1531146.02653,0,0.0648092399351299,0
15734,"Acer","22/11/2011 12:42","Bajo (2 - 4 mts)",35,"Mediano",-68.8706693643,-32.8782654226,7,"Residencial Parque",1786336.08966,0,0.402481430908665,0
27438,"Fresno americano","25/10/2011 09:09","Alto (> 8 mts)",138,"Grande",-68.8345731954,-32.891188794,3,"Parque O'Higgins",1531146.02653,0,0.444035826483741,0
23733,"Paraiso","25/01/2011 11:58","Alto (> 8 mts)",93,"Grande",-68.8496378499,-32.9013508543,2,"Barrio Civico",2366816.36021,0,0.454674041364342,0
5774,"Morera","06/05/2011 10:34","Bajo (2 - 4 mts)",26,"Mediano",-68.8396906115,-32.8788480009,1,"Parque Central",1655357.93265,0,0.706894482951611,1
31555,"Fresno europeo","18/05/2011 09:41","Alto (> 8 mts)",116,"Grande",-68.8590141569,-32.8904893379,5,"Residencial Sur",2423808.92355,0,0.902516182512045,1
26751,"Morera","11/01/2012 10:13","Alto (> 8 mts)",110,"Grande",-68.8346723604,-32.8952266096,3,"Parque O'Higgins",1531146.02653,0,0.403245079098269,0
18844,"Pltano","08/08/2011 10:30","Alto (> 8 mts)",160,"Grande",-68.8396031834,-32.8705303915,4,"Cuarta Oeste",1173332.70145,0,0.515357786091045,1
17850,"Pltano","02/08/2011 09:59","Alto (> 8 mts)",160,"Grande",-68.8358981837,-32.8665974812,4,"Cuarta Oeste",1173332.70145,0,0.0759172774851322,0
33656,"Paraiso","16/05/2011 09:40","Medio (4 - 8 mts)",136,"Grande",-68.8569557404,-32.8871043202,5,"Residencial Sur",2423808.92355,1,0.132526350207627,0
35675,"Morera","18/03/2011 09:46","Medio (4 - 8 mts)",120,"Grande",-68.8553644696,-32.8740819345,6,"Residencial Norte",2694682.37982,0,0.0892837184946984,0
40140,"Morera","14/04/2011 08:44","Alto (> 8 mts)",160,"Grande",-68.8433341752,-32.8798261107,1,"Parque Central",1655357.93265,0,0.728863457916304,1
954,"Prunas","10/01/2012 18:04","Muy bajo (1 - 2 mts)",4,"Chico",-68.848005005,-32.8727434984,6,"Residencial Norte",2694682.37982,0,0.291200072271749,0
6037,"Morera","25/04/2011 09:45","Alto (> 8 mts)",140,"Grande",-68.8461862413,-32.8861412904,1,"Parque Central",1655357.93265,0,0.87057622638531,1
30716,"Morera","07/02/2011 09:28","Alto (> 8 mts)",45,"Mediano",-68.8559679376,-32.866772052,6,"Residencial Norte",2694682.37982,0,0.395971514750272,0
1662,"Acer","23/11/2011 08:24","Bajo (2 - 4 mts)",26,"Mediano",-68.8719423857,-32.8784350606,7,"Residencial Parque",1786336.08966,0,0.0748745403252542,0
15967,"Braquiquito","15/08/2011 12:33","Medio (4 - 8 mts)",160,"Grande",-68.8438517936,-32.8726823256,6,"Residencial Norte",2694682.37982,0,0.559668300440535,1
121,"Morera","29/02/2012 10:33","Bajo (2 - 4 mts)",16,"Chico",-68.8565817275,-32.8638083644,6,"Residencial Norte",2694682.37982,0,0.186752668349072,0
